Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;key
160192 - Pregão | 00013/2023;49;428202 - COLA;COLA, COMPOSIÇÃO CIANIACRILATO, COR INCOLOR, APLICAÇÃO VIDRO,BORRACHA,PLÁSTICO,PVC,METAL,ACRÍLICO,NÁILON, CARACTERÍSTICAS ADICIONAIS GEL, TIPO INSTANTÂNEA, APRESENTAÇÃO EMBALAGEM 4G;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;20.0;05.383.313/0001-90 - NOGUEIRA NOBRE COMERCIO E SERVICOS LTDA;3.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996695/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_49
160192 - Pregão | 00013/2023;50;468764 - CONJUNTO BROCA;CONJUNTO BROCA, MATERIAL VÍDEA, APLICAÇÃO CONCRETO, COMPONENTES 8 PEÇAS DE 3, 4, 5, 6, 7, 8, 9 E 10MM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;35.236.131/0001-57 - GGV COMERCIAL LTDA;13.2;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996697/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_50
160192 - Pregão | 00013/2023;51;422013 - CONJUNTO BROCA;CONJUNTO BROCA, MATERIAL AÇO RÁPIDO, APLICAÇÃO METAL, COMPONENTES 25 PEÇAS DE 1 A 13 MM;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;2.0;15.292.367/0001-01 - RR ANDRADE DISTRIBUIDORA LTDA.;118.8;2.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996700/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_51
160192 - Pregão | 00013/2023;53;217073 - MOURÃO CONCRETO;MOURÃO CONCRETO, TIPO SEÇÃO QUADRADA, APLICAÇÃO CERCA ARAME, COMPRIMENTO TOTAL 2,50 M, COMPRIMENTO FORA SOLO 1,90 M, COMPRIMENTO ENTERRADO 0,60 M, CARGA ÚTIL 100 KG, CARGA RUPTURA 150 KG, PESO 58 KG;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;20.0;49.216.985/0001-86 - MUNIZ LEMOS SERVICOS DE ENGENHARIA LTDA;39.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/5007876/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_53
160192 - Pregão | 00013/2023;55;287375 - TIJOLO;TIJOLO, MATERIAL BARRO COZIDO, TIPO FURADO, COMPRIMENTO 18 CM, LARGURA 15 CM, ESPESSURA 10 CM, QUANTIDADE FUROS 6 UN, CARACTERÍSTICAS ADICIONAIS PRIMEIRA QUALIDADE;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;1.0;31.666.544/0001-10 - AGUA DOCE MATERIAIS DE CONSTRUCAO LTDA;575.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/5007877/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Milheiro;13_2023_55
160192 - Pregão | 00013/2023;57;245945 - TELHA;TELHA, MATERIAL FIBROCIMENTO, TIPO ONDULADA, COMPRIMENTO 244 CM, LARGURA 110 CM, ESPESSURA 8 MM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;90.0;46.006.622/0001-28 - DUTRA COMERCIO E SERVICOS LTDA.;68.9;90.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996705/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_57
160192 - Pregão | 00013/2023;58;315173 - ARGAMASSA;ARGAMASSA, COMPOSIÇÃO CIMENTO, AGREGADOS MINERAIS E ADITIVOS, APLICAÇÃO ASSENTAMENTO DE CERÂMICA EM PAREDES E PISO, CARACTERÍSTICAS ADICIONAIS COLANTE DE USO EXTERNO, APRESENTAÇÃO PÓ, TIPO AC III, NORMAS TÉCNICAS NBR 14081;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;50.0;31.666.544/0001-10 - AGUA DOCE MATERIAIS DE CONSTRUCAO LTDA;24.99;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996707/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Saco 20,00 KG;13_2023_58
160192 - Pregão | 00013/2023;59;296200 - DESEMPENADEIRA MANUAL;DESEMPENADEIRA MANUAL, MATERIAL AÇO, COMPRIMENTO 25 CM, LARGURA 12 CM, APLICAÇÃO ARGAMASSA, CARACTERÍSTICAS ADICIONAIS COM DENTES;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;08.658.622/0001-13 - J. J. VITALLI;7.78;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996708/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_59
160192 - Pregão | 00013/2023;60;448856 - DESEMPENADEIRA MANUAL;DESEMPENADEIRA MANUAL, MATERIAL AÇO, COMPRIMENTO 29 CM, LARGURA 12 CM, APLICAÇÃO SERVIÇOS DE OBRAS, CARACTERÍSTICAS ADICIONAIS LISA;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;14.636.329/0001-58 - DAFMAQ COMERCIAL LTDA;11.46;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996709/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_60
160192 - Pregão | 00013/2023;61;436485 - DESEMPENADEIRA MANUAL;DESEMPENADEIRA MANUAL, MATERIAL TERMOPLÁSTICO, COMPRIMENTO 30 CM, LARGURA 18 CM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;35.236.131/0001-57 - GGV COMERCIAL LTDA;7.88;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996710/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_61
160192 - Pregão | 00013/2023;62;436485 - DESEMPENADEIRA MANUAL;DESEMPENADEIRA MANUAL, MATERIAL TERMOPLÁSTICO, COMPRIMENTO 30 CM, LARGURA 18 CM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;43.731.740/0001-00 - FRONT COMERCIAL LTDA;6.0;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996711/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_62
160192 - Pregão | 00013/2023;63;485348 - DESEMPENADEIRA MANUAL;DESEMPENADEIRA MANUAL, MATERIAL MADEIRA, COMPRIMENTO 25 CM, LARGURA 16 CM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;20.473.312/0001-20 - A C P DA SILVA QUINOY COMERCIO E  SERVICOS;9.57;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996712/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_63
160192 - Pregão | 00013/2023;68;466170 - CAIBRO;CAIBRO, MATERIAL MADEIRA, TIPO MADEIRA ANGELIM, LARGURA 5 CM, ESPESSURA 5 CM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;52.262.609/0001-32 - MX 3 COMERCIO DE MADEIRAS E TELHAS LTDA;17.1;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996716/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_68
160192 - Pregão | 00013/2023;71;388544 - RIPA;RIPA, MATERIAL MADEIRA, ESPÉCIE CAMBARÁ, COMPRIMENTO 4 M, LARGURA 5 CM, ESPESSURA 1,50 CM, CARACTERÍSTICAS ADICIONAIS 1ª QUALIDADE, SEM TRATAMENTO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;52.262.609/0001-32 - MX 3 COMERCIO DE MADEIRAS E TELHAS LTDA;9.9;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996719/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_71
160192 - Pregão | 00013/2023;72;272085 - MADEIRA CONSTRUÇÃO;MADEIRA CONSTRUÇÃO, TIPO MADEIRA PINUS, FORMATO TÁBUA, COMPRIMENTO 3 M, LARGURA 30 CM, ESPESSURA 2,5 CM, APLICAÇÃO CONSTRUÇÃO CIVIL;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;52.262.609/0001-32 - MX 3 COMERCIO DE MADEIRAS E TELHAS LTDA;31.4;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996720/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_72
160192 - Pregão | 00013/2023;73;454503 - COMPENSADO MADEIRA;COMPENSADO MADEIRA, MATERIAL VIROLA, COMPRIMENTO 2,20 M, LARGURA 1,60 M, ESPESSURA 15 MM, APLICAÇÃO CONFECÇÃO DE MÓVEIS, CARACTERÍSTICAS ADICIONAIS TIPO PARICA;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;10.0;31.666.544/0001-10 - AGUA DOCE MATERIAIS DE CONSTRUCAO LTDA;198.99;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996721/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_73
160192 - Pregão | 00013/2023;74;343113 - ESPAÇADOR;ESPAÇADOR, MATERIAL PLÁSTICO RÍGIDO, LARGURA 2 MM, APLICAÇÃO REVESTIMENTO CERÂMICO, TIPO FIXO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;1.64;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996722/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Pacote 100,00 UN;13_2023_74
160192 - Pregão | 00013/2023;75;446838 - ESPAÇADOR;ESPAÇADOR, MATERIAL PLÁSTICO RÍGIDO, LARGURA 1,5 MM, APLICAÇÃO PISO/ PAREDE, TIPO FIXO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;1.64;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996723/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Pacote 100,00 UN;13_2023_75
160192 - Pregão | 00013/2023;76;291126 - ARAME GALVANIZADO;ARAME GALVANIZADO, MATERIAL ARAME GALVANIZADO, TIPO Nº 12;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;43.731.740/0001-00 - FRONT COMERCIAL LTDA;12.97;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996724/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Quilograma;13_2023_76
160192 - Pregão | 00013/2023;77;396480 - ARAME GALVANIZADO;ARAME GALVANIZADO, MATERIAL METAL, TIPO Nº 16, COR VERDE, DIÂMETRO FIO 1,65 MM , REVESTIMENTO PVC;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;14.636.329/0001-58 - DAFMAQ COMERCIAL LTDA;14.68;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996725/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Quilograma;13_2023_77
160192 - Pregão | 00013/2023;78;247711 - ARAME GALVANIZADO;ARAME GALVANIZADO, MATERIAL ARAME GALVANIZADO, TIPO Nº 18;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;2.0;14.636.329/0001-58 - DAFMAQ COMERCIAL LTDA;12.9;2.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996726/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Quilograma;13_2023_78
160192 - Pregão | 00013/2023;79;217669 - ARAME FARPADO;ARAME FARPADO, MATERIAL AÇO, BITOLA 16 BWG, COMPRIMENTO 250 M, PESO 10,60 KG, DIÂMETRO 1,60 MM, CARGA RUPTURA 350 KGF, DISTÂNCIA ENTRE FARPAS 125 MM, TORÇÃO CONTÍNUA, TRATAMENTO SUPERFICIAL GALVANIZADO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;5.0;14.636.329/0001-58 - DAFMAQ COMERCIAL LTDA;175.58;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996727/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Rolo 250,00 M;13_2023_79
160192 - Pregão | 00013/2023;80;323877 - PARAFUSO FIXAÇÃO TELHADO;PARAFUSO FIXAÇÃO TELHADO, MATERIAL ALUMÍNIO, ACABAMENTO SUPERFICIAL ZINCADO BRANCO, COMPRIMENTO 150 MM, DIÂMETRO 5/16 POL, CARACTERÍSTICAS ADICIONAIS CONJUNTO VEDAÇÃO ELÁSTICA, PASSO ROSCA 2 MM;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;18.955.309/0001-09 - BERINA COMERCIAL IMPORTADORA LTDA;0.98;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996728/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_80
160192 - Pregão | 00013/2023;81;238192 - PARAFUSO COM BUCHA E PORCA;PARAFUSO COM BUCHA E PORCA, MATERIAL LATÃO, REFERÊNCIA BUCHA Nº 10, TIPO PORCA DE MAMA, APLICAÇÃO FIXAÇÃO DE LOUÇAS SANITÁRIAS;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;20.0;08.658.622/0001-13 - J. J. VITALLI;1.22;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996729/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_81
160192 - Pregão | 00013/2023;82;401337 - PEÇA , COMPONENTE ROÇADEIRA;PEÇA / COMPONENTE ROÇADEIRA, TIPO FIO DE CORTE, MATERIAL NYLON PADRÃO DE COR VEMELHA, DIÂMETRO 3 MM, APLICAÇÃO ROÇADEIRA COSTAL;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;12.0;45.332.828/0001-85 - LICITA INVEST - ASSESSORIA COMERCIAL LTDA;88.0;12.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996730/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_82
160192 - Pregão | 00013/2023;85;481557 - LONA PLÁSTICA;LONA PLÁSTICA, LARGURA 4 M, COMPRIMENTO 50 M, COR PRETA, APLICAÇÃO COBERTURA PROTEÇÃO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;30.0;13.991.459/0001-46 - BAZA DISTRIBUIDORA LTDA;139.19;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996732/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Rolo 50,00 M;13_2023_85
160192 - Pregão | 00013/2023;86;389890 - ESPUMA;ESPUMA, MATERIAL POLIURETANO, ASPECTO FÍSICO SPRAY, APLICAÇÃO VEDAÇÃO SUPERFÍCIES LISAS E POROSAS, CARACTERÍSTICAS ADICIONAIS EXPANSIVA;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;20.0;43.098.231/0001-92 - FORTZ COMERCIO DE MATERIAIS ELETRICOS LTDA;14.28;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996733/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_86
160192 - Pregão | 00013/2023;87;392379 - BOTÃO;BOTÃO, TIPO FRANCÊS, MATERIAL METAL CROMADO, FORMATO CIRCULAR, APLICAÇÃO FIXAÇÃO VIDRO/ESPELHO;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;5.0;31.666.544/0001-10 - AGUA DOCE MATERIAIS DE CONSTRUCAO LTDA;2.7;5.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996734/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_87
160192 - Pregão | 00013/2023;88;399469 - ABRAÇADEIRA;ABRAÇADEIRA, MATERIAL METAL GALVANIZADO, TIPO CLIPE, APLICAÇÃO FIXAÇÃO CABO DE AÇO, DIÂMETRO AMARRAÇÃO 1/8 POL;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;20.0;43.731.740/0001-00 - FRONT COMERCIAL LTDA;0.27;20.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996735/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_88
160192 - Pregão | 00013/2023;89;467075 - ABRAÇADEIRA;ABRAÇADEIRA, MATERIAL METAL GALVANIZADO, TIPO CLIPE, APLICAÇÃO FIXAÇÃO CABO DE AÇO, DIÂMETRO AMARRAÇÃO 1/4 POL;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;10.0;43.731.740/0001-00 - FRONT COMERCIAL LTDA;0.44;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996736/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_89
160192 - Pregão | 00013/2023;90;356718 - CABO AÇO;CABO AÇO, TRATAMENTO SUPERFICIAL POLIDO, TIPO ALMA DE FIBRA, BITOLA 1/8 POL, APLICAÇÃO MANOBRA DE PESO, CARACTERÍSTICAS ADICIONAIS CLASSIFICAÇÃO 6 X 37, FLEXÍVEL, PRÉ FORMADO;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;1.0;48.836.857/0001-72 - CABOS DE ACO BRASIL COMERCIO E INDUSTRIA LTDA;149.99;1.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996737/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_90
160192 - Pregão | 00013/2023;91;260622 - PRENDEDOR PORTA;PRENDEDOR PORTA, MATERIAL AÇO, TIPO PINO FIXADO NO PISO, TIPO TRAVA FIXADA NA PORTA;14/03/2024;2025-03-14; 160192 - B ADM AP/5ª RM;8.0;43.230.332/0001-75 - XPREV SOLUCOES EM PREVENCAO LTDA;9.5;8.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996738/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_91
160192 - Pregão | 00013/2023;92;376986 - PLACA CONCRETO;PLACA CONCRETO, TIPO CIMENTÍCIA, COMPOSIÇÃO CIMENTO, AGREGADOS NATURAIS, CELULOSE E FIOS SINT É, COMPRIMENTO 2,40 M, LARGURA 1,20 M, ESPESSURA 8 MM, APLICAÇÃO MATERIAL DE CONSTRUÇÃO;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;10.0;31.666.544/0001-10 - AGUA DOCE MATERIAIS DE CONSTRUCAO LTDA;125.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996739/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_92
160192 - Pregão | 00013/2023;93;481544 - PLACA CONCRETO;PLACA CONCRETO, TIPO CIMENTÍCIA, COMPOSIÇÃO CIMENTO, AGREGADOS NATURAIS, CELULOSE E FIOS SINT É, COMPRIMENTO 3 M, LARGURA 1,20 M, ESPESSURA 10 MM, ALTURA 3 M, APLICAÇÃO CONSTRUÇÃO CIVIL, CARACTERÍSTICAS ADICIONAIS BORDAS ÍNTEGRAS E ASPECTO HOMOGÊNEO;28/03/2024;2025-03-28; 160192 - B ADM AP/5ª RM;10.0;15.292.367/0001-01 - RR ANDRADE DISTRIBUIDORA LTDA.;132.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/507141/itens/4996740/show;Pregão;13;2023;160192;Aquisição de materiais de construção em geral, para Base de Administração e apoio da 5ª Região Militar, unidades apoiadas e membros do GCALC, conforme OS 01/2023-GCALC, de 05 de junho de 2023.;Unidade;13_2023_93
