Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;key;Número da Compra_y;Objeto;Número do Item_y;Descrição_y;Descrição Complementar;Unidade de Fornecimento;Ano do Pregão_y;Número do Pregão_y
Pregão | 90003/2024;34;372868 - PREGO SEM CABEÇA;PREGO SEM CABEÇA, MATERIAL AÇO CARBONO, TIPO PONTA NORMAL, BITOLA 12 X 12;25/05/2024;25/05/2025;160224 - PQ R MNT/5;5.0;18.955.309/0001-09 - GLOBAL IMPORTADORA E COMERCIO LTDA;20.0;5.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196892/show;Pregão;90003;2024;160224;90003_2024_34;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;34;PREGO SEM CABEÇA;PREGO SEM CABEÇA, MATERIAL AÇO CARBONO, TIPO PONTA NORMAL, BITOLA 12 X 12;Quilograma;2024;90003
Pregão | 90003/2024;35;317910 - PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL AÇO, TIPO CABEÇA CHATA, TIPO CORPO LISO, TIPO PONTA COMUM, BITOLA 17 X 27;25/05/2024;25/05/2025;160224 - PQ R MNT/5;30.0;18.955.309/0001-09 - GLOBAL IMPORTADORA E COMERCIO LTDA;12.0;30.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196893/show;Pregão;90003;2024;160224;90003_2024_35;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;35;PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL AÇO, TIPO CABEÇA CHATA, TIPO CORPO LISO, TIPO PONTACOMUM, BITOLA 17 X 27;Quilograma;2024;90003
Pregão | 90003/2024;36;335587 - PREGO SEM CABEÇA;PREGO SEM CABEÇA, MATERIAL AÇO CARBONO, BITOLA 13 X 18;25/05/2024;25/05/2025;160224 - PQ R MNT/5;10.0;18.955.309/0001-09 - GLOBAL IMPORTADORA E COMERCIO LTDA;17.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196894/show;Pregão;90003;2024;160224;90003_2024_36;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;36;PREGO SEM CABEÇA;PREGO SEM CABEÇA, MATERIAL AÇO CARBONO, BITOLA 13 X 18;Quilograma;2024;90003
Pregão | 90003/2024;37;443410 - PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL ARAME, TIPO CABEÇA CÔNICA AXADREZADA, TIPO CORPO LISO, TIPO PONTA DIAMANTE, ACABAMENTO SUPERFICIAL POLIDO, BITOLA 25 X 72;25/05/2024;25/05/2025;160224 - PQ R MNT/5;5.0;18.955.309/0001-09 - GLOBAL IMPORTADORA E COMERCIO LTDA;14.5;5.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196895/show;Pregão;90003;2024;160224;90003_2024_37;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;37;PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL ARAME, TIPO CABEÇA CÔNICA AXADREZADA, TIPO CORPO   LISO, TIPO PONTA DIAMANTE, ACABAMENTO SUPERFICIAL POLIDO, BITOLA 25 X 72;Quilograma;2024;90003
Pregão | 90003/2024;38;214383 - PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL ARAME PARA PREGO, TIPO CABEÇA CÔNICA AXADREZADA, TIPO CORPO LISO, TIPO PONTA DIAMANTE, ACABAMENTO SUPERFICIAL POLIDO, BITOLA 19 X 36;25/05/2024;25/05/2025;160224 - PQ R MNT/5;5.0;18.955.309/0001-09 - GLOBAL IMPORTADORA E COMERCIO LTDA;14.0;5.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196896/show;Pregão;90003;2024;160224;90003_2024_38;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;38;PREGO COM CABEÇA;PREGO COM CABEÇA, MATERIAL ARAME PARA PREGO, TIPO CABEÇA CÔNICA AXADREZADA,   TIPO CORPO LISO, TIPO PONTA DIAMANTE, ACABAMENTO SUPERFICIAL POLIDO, BITOLA 19X 36;Quilograma;2024;90003
Pregão | 90003/2024;39;467371 - PARAFUSO ROSCA MADEIRA;PARAFUSO ROSCA MADEIRA, MATERIAL AÇO CARBONO, TIPO CABEÇA CHATA, TIPO FENDA PHILLIPS, DIÂMETRO CORPO 3,50 MM, COMPRIMENTO 25 MM;25/05/2024;25/05/2025;160224 - PQ R MNT/5;2.0;08.658.622/0001-13 - J. J. VITALLI;19.8;2.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196897/show;Pregão;90003;2024;160224;90003_2024_39;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;39;PARAFUSO ROSCA MADEIRA;PARAFUSO ROSCA MADEIRA, MATERIAL AÇO CARBONO, TIPO CABEÇA CHATA, TIPO FENDA   PHILLIPS, DIÂMETRO CORPO 3,50 MM, COMPRIMENTO 25 MM;Caixa 500,00 UN;2024;90003
Pregão | 90003/2024;40;364775 - PARAFUSO AUTO-ATARRAXANTE;PARAFUSO AUTO-ATARRAXANTE, MATERIAL AÇO CARBONO, TRATAMENTO SUPERFICIAL ZINCADO, TIPO CABEÇA PANELA, TIPO FENDA RETA, DIÂMETRO CORPO 4,20 MM, COMPRIMENTO 32 MM;25/05/2024;25/05/2025;160224 - PQ R MNT/5;500.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;0.15;500.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196898/show;Pregão;90003;2024;160224;90003_2024_40;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;40;PARAFUSO AUTO;PARAFUSO AUTO-ATARRAXANTE, MATERIAL AÇO CARBONO, TRATAMENTO SUPERFICIAL       ZINCADO, TIPO CABEÇA PANELA, TIPO FENDA RETA, DIÂMETRO CORPO 4,20 MM,         COMPRIMENTO 32 MM;Unidade;2024;90003
Pregão | 90003/2024;41;340989 - PARAFUSO;PARAFUSO, MATERIAL LATÃO, CARACTERÍSTICAS ADICIONAIS COM BUCHA S8, APLICAÇÃO CONCRETO;25/05/2024;25/05/2025;160224 - PQ R MNT/5;500.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;0.32;500.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196899/show;Pregão;90003;2024;160224;90003_2024_41;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;41;PARAFUSO;PARAFUSO, MATERIAL LATĂO, CARACTERÍSTICAS ADICIONAIS COM BUCHA S8, APLICAÇĂO  CONCRETO;Unidade;2024;90003
Pregão | 90003/2024;42;254066 - PARAFUSO COM BUCHA E PORCA;PARAFUSO COM BUCHA E PORCA, MATERIAL LATÃO, REFERÊNCIA BUCHA Nº 10, TIPO PORCA CASTELO;25/05/2024;25/05/2025;160224 - PQ R MNT/5;300.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;1.05;300.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196900/show;Pregão;90003;2024;160224;90003_2024_42;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;42;PARAFUSO COM BUCHA E PORCA;PARAFUSO COM BUCHA E PORCA, MATERIAL LATĂO, REFERĘNCIA BUCHA Nş 10, TIPO PORCACASTELO;Unidade;2024;90003
Pregão | 90003/2024;43;369300 - PARAFUSO;PARAFUSO, MATERIAL GALVANIZADO, TIPO CABEÇA SEXTAVADA, COMPRIMENTO 85 MM, DIÂMETRO 8 MM, APLICAÇÃO TELHA FIBROCIMENTO, TIPO ROSCA SOBERBA;25/05/2024;25/05/2025;160224 - PQ R MNT/5;100.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;1.6;100.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196901/show;Pregão;90003;2024;160224;90003_2024_43;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;43;PARAFUSO;PARAFUSO, MATERIAL GALVANIZADO, TIPO CABEÇA SEXTAVADA, COMPRIMENTO 85 MM,     DIÂMETRO 8 MM, APLICAÇĂO TELHA FIBROCIMENTO, TIPO ROSCA SOBERBA;Unidade;2024;90003
Pregão | 90003/2024;44;369299 - PARAFUSO;PARAFUSO, MATERIAL GALVANIZADO, TIPO CABEÇA SEXTAVADA, COMPRIMENTO 250 MM, DIÂMETRO 8 MM, APLICAÇÃO TELHA FIBROCIMENTO, TIPO ROSCA SOBERBA;25/05/2024;25/05/2025;160224 - PQ R MNT/5;1000.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;1.78;1000.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196902/show;Pregão;90003;2024;160224;90003_2024_44;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;44;PARAFUSO;PARAFUSO, MATERIAL GALVANIZADO, TIPO CABEÇA SEXTAVADA, COMPRIMENTO 250 MM,    DIÂMETRO 8 MM, APLICAÇĂO TELHA FIBROCIMENTO, TIPO ROSCA SOBERBA;Unidade;2024;90003
Pregão | 90003/2024;45;304929 - PORTA-CADEADO;PORTA-CADEADO, MATERIAL FERRO, TRATAMENTO SUPERFICIAL ZINCADO, COMPRIMENTO 64 MM, ALTURA 30 MM, ESPESSURA 2 MM;25/05/2024;25/05/2025;160224 - PQ R MNT/5;20.0;08.658.622/0001-13 - J. J. VITALLI;2.2;20.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196903/show;Pregão;90003;2024;160224;90003_2024_45;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;45;PORTA;PORTA-CADEADO, MATERIAL FERRO, TRATAMENTO SUPERFICIAL ZINCADO, COMPRIMENTO 64 MM, ALTURA 30 MM, ESPESSURA 2 MM;Unidade;2024;90003
Pregão | 90003/2024;48;450770 - CONJUNTO MANIFOLD;CONJUNTO MANIFOLD, COMPONENTES CONJUNTO DE VÁLVULAS E 2 MANôMETROS, APLICAÇÃO GASES R22- R134A- R404A- R407C;25/05/2024;25/05/2025;160224 - PQ R MNT/5;2.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;237.19;2.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196904/show;Pregão;90003;2024;160224;90003_2024_48;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;48;CONJUNTO MANIFOLD;CONJUNTO MANIFOLD, COMPONENTES CONJUNTO DE VÁLVULAS E 2 MANôMETROS, APLICAÇĂO GASES R22- R134A- R404A- R407C;Unidade;2024;90003
Pregão | 90003/2024;49;343779 - CONJUNTO FLANGEADOR;CONJUNTO FLANGEADOR, COMPONENTES CORPO BASE/MORDENTE/PONTEIRAS/CORTADOR TUBO, APLICAÇÃO TUBULAÇÃO METÁLICA, SISTEMA MEDIDIDA MORDENTE MÉTRICO, SISTEMA MEDIDA PONTEIRAS MÉTRICO, CARACTERÍSTICAS ADICIONAIS ALARGADOR DE TUBO 1/8 POL A 3/4 POL;25/05/2024;25/05/2025;160224 - PQ R MNT/5;2.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;276.0;2.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196905/show;Pregão;90003;2024;160224;90003_2024_49;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;49;CONJUNTO FLANGEADOR;CONJUNTO FLANGEADOR, COMPONENTES CORPO BASE/MORDENTE/PONTEIRAS/CORTADOR TUBO, APLICAÇĂO TUBULAÇĂO METÁLICA, SISTEMA MEDIDIDA MORDENTE MÉTRICO, SISTEMA      MEDIDA PONTEIRAS MÉTRICO, CARACTERÍSTICAS ADICIONAIS ALARGADOR DE TUBO 1/8 POLA 3/4 POL;Unidade;2024;90003
Pregão | 90003/2024;50;245546 - PULVERIZADOR COSTAL MANUAL;PULVERIZADOR COSTAL MANUAL, MATERIAL TANQUE POLIETILENO, CAPACIDADE TANQUE 5 L , PESO BRUTO MÁXIMO 8 KG, APLICAÇÃO PULVERIZAÇÃO DE GASES E LÍQUIDOS;25/05/2024;25/05/2025;160224 - PQ R MNT/5;4.0;36.181.473/0001-80 - BIDDEN COMERCIAL LTDA.;69.5;4.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196906/show;Pregão;90003;2024;160224;90003_2024_50;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;50;PULVERIZADOR COSTAL MANUAL;PULVERIZADOR COSTAL MANUAL, MATERIAL TANQUE POLIETILENO, CAPACIDADE TANQUE 5 L, PESO BRUTO MÁXIMO 8 KG, APLICAÇĂO PULVERIZAÇĂO DE GASES E LÍQUIDOS;Unidade;2024;90003
Pregão | 90003/2024;51;233330 - TORNEIRA;TORNEIRA, MATERIAL CORPO LATÃO, TIPO PIA, DIÂMETRO 1/2 POL, ACABAMENTO SUPERFICIAL CROMADO, CARACTERISTICAS ADICIONAIS COM BICA MÓVEL LONGA E BICO AREJADOR;25/05/2024;25/05/2025;160224 - PQ R MNT/5;30.0;42.883.960/0001-97 - SZATA COMERCIO VAREJISTA LTDA;30.59;30.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196907/show;Pregão;90003;2024;160224;90003_2024_51;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;51;TORNEIRA;TORNEIRA, MATERIAL CORPO LATĂO, TIPO PIA, DIÂMETRO 1/2 POL, ACABAMENTO        SUPERFICIAL CROMADO, CARACTERISTICAS ADICIONAIS COM BICA MÓVEL LONGA E BICO   AREJADOR;Unidade;2024;90003
Pregão | 90003/2024;52;249819 - TORNEIRA;TORNEIRA, MATERIAL CORPO METAL, TIPO PIA, DIÂMETRO 1/2 POL, ACABAMENTO SUPERFICIAL CROMADO, CARACTERISTICAS ADICIONAIS CURTA, APLICAÇÃO PIA;25/05/2024;25/05/2025;160224 - PQ R MNT/5;30.0;08.658.622/0001-13 - J. J. VITALLI;27.72;30.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196908/show;Pregão;90003;2024;160224;90003_2024_52;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;52;TORNEIRA;TORNEIRA, MATERIAL CORPO METAL, TIPO PIA, DIÂMETRO 1/2 POL, ACABAMENTO        SUPERFICIAL CROMADO, CARACTERISTICAS ADICIONAIS CURTA, APLICAÇĂO PIA;Unidade;2024;90003
Pregão | 90003/2024;53;371770 - CADEADO;CADEADO, MATERIAL LATÃO MACIÇO, MATERIAL HASTE AÇO CEMENTADO/CROMADO, ALTURA 78 MM, LARGURA 50 MM, CARACTERÍSTICAS ADICIONAIS 2 CHAVES EM LATÃO NIQUELADO/ TRAVA DUPLA;25/05/2024;25/05/2025;160224 - PQ R MNT/5;20.0;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;17.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196909/show;Pregão;90003;2024;160224;90003_2024_53;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;53;CADEADO;CADEADO, MATERIAL LATĂO MACIÇO, MATERIAL HASTE AÇO CEMENTADO/CROMADO, ALTURA  78 MM, LARGURA 50 MM, CARACTERÍSTICAS ADICIONAIS 2 CHAVES EM LATĂO NIQUELADO/ TRAVA DUPLA;Unidade;2024;90003
Pregão | 90003/2024;55;236534 - CADEADO;CADEADO, MATERIAL LATÃO MACIÇO, MATERIAL HASTE AÇO INOXIDÁVEL, ALTURA 69 MM, LARGURA 50 MM, QUANTIDADE PINOS 16 UN, CARACTERÍSTICAS ADICIONAIS COM CHAVE TIPO TETRA E TRAVA DUPLA;-;-;160224 - PQ R MNT/5;30.0;51.490.386/0001-06 - 51.490.386 ROBERT SILVA SANTOS;22.5;30.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196910/show;Pregão;90003;2024;160224;90003_2024_55;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;55;CADEADO;CADEADO, MATERIAL LATĂO MACIÇO, MATERIAL HASTE AÇO INOXIDÁVEL, ALTURA 69 MM,  LARGURA 50 MM, QUANTIDADE PINOS 16 UN, CARACTERÍSTICAS ADICIONAIS COM CHAVE   TIPO TETRA E TRAVA DUPLA;Unidade;2024;90003
Pregão | 90003/2024;56;486738 - PEÇA / COMPONENTE ROÇADEIRA;PEÇA / COMPONENTE ROÇADEIRA, TIPO VELA, APLICAÇÃO ROÇADEIRA STIHL FS 350, CARACTERíSTICAS ADICIONAIS IGNIÇÃO BPMR7A NGK;25/05/2024;25/05/2025;160224 - PQ R MNT/5;10.0;37.087.255/0001-43 - REALIZA COMERCIO DE MATERIAIS E EQUIPAMENTOS LTDA;23.45;10.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196911/show;Pregão;90003;2024;160224;90003_2024_56;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;56;PEÇA / COMPONENTE ROÇADEIRA;PEÇA / COMPONENTE ROÇADEIRA, TIPO VELA, APLICAÇĂO ROÇADEIRA STIHL FS 350,     CARACTERíSTICAS ADICIONAIS IGNIÇĂO BPMR7A NGK;Unidade;2024;90003
Pregão | 90003/2024;57;302420 - FACÃO;FACÃO, MATERIAL LÂMINA AÇO, MATERIAL CABO MADEIRA, COMPRIMENTO 18 POL, TIPO PARA MATO, CARACTERÍSTICAS ADICIONAIS COM BAINHA, MATERIAL BAINHA COURO, COMPRIMENTO CABO 12 CM;25/05/2024;25/05/2025;160224 - PQ R MNT/5;10.0;43.892.634/0001-09 - BRAVE DISTRIBUIDORA LTDA;40.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196912/show;Pregão;90003;2024;160224;90003_2024_57;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;57;FACĂO;FACĂO, MATERIAL LÂMINA AÇO, MATERIAL CABO MADEIRA, COMPRIMENTO 18 POL, TIPO   PARA MATO, CARACTERÍSTICAS ADICIONAIS COM BAINHA, MATERIAL BAINHA COURO,      COMPRIMENTO CABO 12 CM;Unidade;2024;90003
Pregão | 90003/2024;58;356080 - PEÇA , COMPONENTE ROÇADEIRA;PEÇA / COMPONENTE ROÇADEIRA, TIPO CABEÇOTE DE CORTE, APLICAÇÃO ROÇADEIRA COSTAL STIHL FS 220, CARACTERíSTICAS ADICIONAIS CONJUNTO DE CORTE TRIMCUT 40- 2;25/05/2024;25/05/2025;160224 - PQ R MNT/5;10.0;45.332.828/0001-85 - LICITA INVEST - ASSESSORIA COMERCIAL LTDA;30.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/528349/itens/5196913/show;Pregão;90003;2024;160224;90003_2024_58;90003/2024;Objeto: Pregăo Eletrônico -  Eventual aquisiçăo de MATERIAL METÁLICO PARA MANUTENÇĂO DE BENS IMÓVEIS-CCALC;58;PEÇA / COMPONENTE ROÇADEIRA;PEÇA / COMPONENTE ROÇADEIRA, TIPO CABEÇOTE DE CORTE, APLICAÇĂO ROÇADEIRA      COSTAL STIHL FS 220, CARACTERíSTICAS ADICIONAIS CONJUNTO DE CORTE TRIMCUT 40- 2;Unidade;2024;90003
Dispensa | 90011/2024;1;19143 - ANÁLISE FÍSICO - QUÍMICA ÁGUA;Análise Físico - Química Água;-;-;160224 - PQ R MNT/5;1.0;27.463.015/0001-42 - EXACTY ANALISES QUIMICAS LTDA;1126.17;0.0;https://contratos.sistema.gov.br/transparencia/compras/528280/itens/5195957/show;Dispensa;90011;2024;160224;90011_2024_1;;;;;;;;
Dispensa | 00003/2024;1;18678 - MANUTENÇÃO DE VEÍCULOS LEVES - INJEÇÃO ELETRÔNICA;"Manutenção de Veículos Leves - Injeção Eletrônica. CARACTERISTICAS ADCIONAIS: serviço de recuperação do conjunto de injeção do motor da Van Citroen Jumper 2.3 127 Cv 2013 com fornecimento de material (aplicação de peças). Incluindo os seguintes procedimentos: - Mão de obra de montagem e desmontagem da bomba de alta e bico injetor; - Mão de obra de vedação de bomba de alta; - Limpeza de bomba de alta; - Mão de obra de recuperação de bico injetor, com a substituição de 01 Kit de vedação da bomba de alta e 04 Kts de reparo do bico injetor.";-;-;160224 - PQ R MNT/5;1.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;6260.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/528156/itens/5194828/show;Dispensa;3;2024;160224;3_2024_1;;;;;;;;
Dispensa | 90070/2024;1;343299 - HIPOCLORITO DE SÓDIO;HIPOCLORITO DE SÓDIO, ASPECTO FÍSICO LÍQUIDO AMARELO ESVERDEADO, CONCENTRAÇÃOTEOR MÍNIMO DE 12 % DE CLORO ATIVO, CARACTERÍSTICAS ADICIONAIS PRODUTOCONCENTRADO, NÃO ESTABILIZADO;-;-;160224 - PQ R MNT/5;390.0;49.709.450/0001-47 - DALO EMPREENDIMENTOS LTDA;5.3;0.0;https://contratos.sistema.gov.br/transparencia/compras/528063/itens/5194126/show;Dispensa;90070;2024;160224;90070_2024_1;;;;;;;;
Dispensa | 00001/2024;1;"12661 - MANUTENÇÃO E REPARO EM BALANÇAS MECÂNICAS / ELETRÔNICAS: SERVIÇO DE CALIBRAÇÃO QUE CONSISTE EM:INSPEÇÃO GERAL, TESTES DE FIDELIDADE, LINEARIDADE E EXCENTRICIDADE, RECONFIGURAÇÃO DOS PARÂMETROS ORIGINAIS, CALIBRAÇÃO COM PESOS PADRÃO, AJUSTES";Manutenção e Reparo em Balanças Mecânicas / Eletrônicas;-;-;160224 - PQ R MNT/5;1.0;10.927.084/0001-67 - CALIBRAPAR COMERCIO E SERVICOS LTDA;330.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/527578/itens/5190556/show;Dispensa;1;2024;160224;1_2024_1;;;;;;;;
Dispensa | 90006/2024;1;476856 - EXTINTOR INCÊNDIO;"EXTINTOR INCÊNDIO, MATERIAL MANGUEIRA PVC, MATERIAL TRAMA NYLON, MATERIALVÁLVULA SAÍDA LATÃO FORJADO, MATERIAL CILINDRO AÇO INOXIDÁVEL, CAPACIDADE 6 L,ACABAMENTO SUPERFICIAL CILINDRO POLIDO, APLICAÇÃO INCÊNDIO CLASSE ""K"",MATERIAL CARGA ACETATO DE POTÁSSIO, CARACTERÍSTICAS ADICIONAIS PORTÁTIL";-;-;160224 - PQ R MNT/5;2.0;42.889.678/0001-17 - FELIPE ALVARENGA COMERCIO E SERVICOS DE ENGENHARIA LTDA;2205.22;0.0;https://contratos.sistema.gov.br/transparencia/compras/526870/itens/5182500/show;Dispensa;90006;2024;160224;90006_2024_1;;;;;;;;
Dispensa | 00002/2024;1;2941 - LIMPEZA DE EQUIPAMENTOS E TUBULAÇÕES POR HIDROJATEAMENTO;Limpeza de Equipamentos e Tubulações por Hidrojateamento;-;-;160224 - PQ R MNT/5;2.0;02.297.194/0001-64 - JOSE SEBASTIAO DURAU & CIA LTDA;1000.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/526793/itens/5181988/show;Dispensa;2;2024;160224;2_2024_1;;;;;;;;
Pregão | 00010/2023;1;431362 - ABRAÇADEIRA;ABRAÇADEIRA, MATERIAL NÁILON, COMPRIMENTO TOTAL 200 MM, LARGURA 4 MM, COR PRETA;17/05/2024;17/05/2025;160224 - PQ R MNT/5;15.0;44.207.436/0001-21 - DISTRIBUIDORA JORDAO COMERCIO ATACADISTA DE EMBALAGENS LTDA;8.91;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148596/show;Pregão;10;2023;160224;10_2023_1;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;1;ABRAÇADEIRA;ABRAÇADEIRA, MATERIAL NÁILON, COMPRIMENTO TOTAL 200 MM, LARGURA 4 MM, COR     PRETA;Pacote 100,00 UN;2023;10
Pregão | 00010/2023;3;288117 - ALICATE DE PRESSÃO;ALICATE DE PRESSÃO, MATERIAL FERRO, TRATAMENTO SUPERFICIAL AÇO VANÁDIO, MORDENTE INFERIOR CURVO, AJUSTE UMA POSIÇÃO, CARACTERÍSTICAS ADICIONAIS ISOLAMENTO NO CABO, TAMANHO 10 POL;17/05/2024;17/05/2025;160224 - PQ R MNT/5;20.0;53.179.372/0001-93 - 53.179.372 ERIC DANTAS TEIXEIRA;23.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148597/show;Pregão;10;2023;160224;10_2023_3;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;3;ALICATE DE PRESSĂO;ALICATE DE PRESSĂO, MATERIAL FERRO, TRATAMENTO SUPERFICIAL AÇO VANÁDIO,       MORDENTE INFERIOR CURVO, AJUSTE UMA POSIÇĂO, CARACTERÍSTICAS ADICIONAIS       ISOLAMENTO NO CABO, TAMANHO 10 POL;Unidade;2023;10
