Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento
Pregão | 00008/2023;5;602527 - MANGUEIRA HIDRÁULICA;MANGUEIRA HIDRÁULICA, COMPRIMENTO 100 M, DIÂMETRO INTERNO 7/8 POL, MATERIAL BORRACHA/TRAMA DE AÇO, CARACTERÍSTICAS ADICIONAIS FAIXA DE TEMPERATURA DE 40ºC A 100ºC, COR PRETA, TIPO 2 TRAMAS FIO DE AÇO;31/10/2023;31/10/2024;160224 - PQ R MNT/5;300.00000;18.746.144/0001-57 - NV IMPORT COMERCIO E SERVICOS LTDA;62.00;-300.00000;https://contratos.sistema.gov.br/transparencia/compras/463042/itens/4579434/show;Pregão;00008;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de mangueiras para manutenção em 3º Escalão de VBE PC M577 A2, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Metro
Dispensa | 00043/2023;1;13137 - CONFECÇÃO / INSTALAÇÃO - VIDRO / ESPELHO / MOLDURA;Serviço de confecção de moldura de foto para galeria de ex   diretores do PqRMnt/5.  Moldura, material: alumínio, cor: prata brilhante, tamanho do perfil:7mm de frente e 15mm de profundidade.  Com vidro antirreflexivo na frente e com fundo  da moldura em MDF ou FOAN.  Tamanho da arte final: 400 x 355 mm.;-;-;160224 - PQ R MNT/5;5.00000;33.431.712/0001-14 - TAMIRES DE JESUS TRINDADE PEREIRA 04192227584;163.35;0.00000;https://contratos.sistema.gov.br/transparencia/compras/462304/itens/4573708/show;Dispensa;00043;2023;160224;;
Dispensa | 00042/2023;1;451595 - PÓ METÁLICO;"PÓ METÁLICO, TIPO AÇO, COMPOSIÇÃO QUÍMICA (%):C-0.8 A 1.2; MN- 0.6 A 1.2; SI-MINIMO DE 0. 4, APLICAÇÃO JATEAMENTO, CARACTERÍSTICAS ADICIONAIS DUREZA MÍNIMA60 HRC, NORMA TÉCNICA SAE J 1993";-;-;160224 - PQ R MNT/5;500.00000;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;44.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/460484/itens/4558162/show;Dispensa;00042;2023;160224;;
Pregão | 00005/2023;1;420575 - LIXEIRA;"LIXEIRA, MATERIAL POLIETILENO ALTA DENSIDADE, CAPACIDADE 1.100 L, TIPO CONTAINER, CARACTERÍSTICAS ADICIONAIS TAMPA; 4 RODÍZIOS GIRATÓRIOS COM TRAVA; DRENO, REVESTIMENTO TRATAMENTO EM UV";18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;47.620.751/0001-74 - SPPLAST INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA;992.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525672/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;2;420575 - LIXEIRA;"LIXEIRA, MATERIAL POLIETILENO ALTA DENSIDADE, CAPACIDADE 1.100 L, TIPO CONTAINER, CARACTERÍSTICAS ADICIONAIS TAMPA; 4 RODÍZIOS GIRATÓRIOS COM TRAVA; DRENO, REVESTIMENTO TRATAMENTO EM UV";18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;47.620.751/0001-74 - SPPLAST INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA;992.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525673/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;3;295950 - LIXEIRA;LIXEIRA, MATERIAL PLÁSTICO, CAPACIDADE 120 L, TIPO COM TAMPA E PEDAL, CARACTERÍSTICAS ADICIONAIS RODAS DE BORRACHA;18/10/2023;17/10/2024;160224 - PQ R MNT/5;15.00000;38.425.816/0001-30 - PROMIX COMERCIO E SERVICOS LTDA;207.90;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525674/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;4;295950 - LIXEIRA;LIXEIRA, MATERIAL PLÁSTICO, CAPACIDADE 120 L, TIPO COM TAMPA E PEDAL, CARACTERÍSTICAS ADICIONAIS RODAS DE BORRACHA;18/10/2023;17/10/2024;160224 - PQ R MNT/5;15.00000;38.425.816/0001-30 - PROMIX COMERCIO E SERVICOS LTDA;207.90;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525675/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;5;604454 - PLACA IDENTIFICAÇÃO;"PLACA IDENTIFICAÇÃO, MATERIAL PVC EXPANDIDO 2MM, COMPRIMENTO 35 CM, ALTURA 25 CM, APLICAÇÃO IDENTIFICAÇÃO DE MACA, FIXAÇÃO ORIFICIOS DE FIXAÇÃO E DE FACIL INSTALAÇÃO, CARACTERÍSTICAS ADICIONAIS 1 ESCRIÇÃO ""SEGURANÇA MACA DE EMERGÊNCIA""";18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;9.80;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525676/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;6;478123 - PLACA IDENTIFICAÇÃO;PLACA IDENTIFICAÇÃO, MATERIAL PVC, COMPRIMENTO 70 CM, ALTURA 70 CM, APLICAÇÃO IDENTIFICAÇÃO DO ÓRGÃO, ESPESSURA 2 MM, CARACTERÍSTICAS ADICIONAIS 1 APLICAÇÃO DA LOGOMARCA EM VINIL AUTO-ADESIVO;18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;24.50;3.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525677/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;7;604456 - PLACA IDENTIFICAÇÃO;"PLACA IDENTIFICAÇÃO, MATERIAL PVC 2MM, COMPRIMENTO 24 CM, APLICAÇÃO IDENTIFICAÇÃO DE LIXO, LARGURA 18 CM, FIXAÇÃO ORIFICIOS DE FIXAÇÃO E DE FACIL INSTALAÇÃO, CARACTERÍSTICAS ADICIONAIS 1 DESCRIÇÃO "" LIXO RECICLÁVEL""";18/10/2023;17/10/2024;160224 - PQ R MNT/5;15.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;6.50;15.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525678/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;8;604454 - PLACA IDENTIFICAÇÃO;"PLACA IDENTIFICAÇÃO, MATERIAL PVC EXPANDIDO 2MM, COMPRIMENTO 35 CM, ALTURA 25 CM, APLICAÇÃO IDENTIFICAÇÃO DE MACA, FIXAÇÃO ORIFICIOS DE FIXAÇÃO E DE FACIL INSTALAÇÃO, CARACTERÍSTICAS ADICIONAIS 1 ESCRIÇÃO ""SEGURANÇA MACA DE EMERGÊNCIA""";18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;9.80;3.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525679/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;9;478123 - PLACA IDENTIFICAÇÃO;PLACA IDENTIFICAÇÃO, MATERIAL PVC, COMPRIMENTO 70 CM, ALTURA 70 CM, APLICAÇÃO IDENTIFICAÇÃO DO ÓRGÃO, ESPESSURA 2 MM, CARACTERÍSTICAS ADICIONAIS 1 APLICAÇÃO DA LOGOMARCA EM VINIL AUTO-ADESIVO;18/10/2023;17/10/2024;160224 - PQ R MNT/5;3.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;24.50;3.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525680/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;10;604457 - PLACA IDENTIFICAÇÃO;"PLACA IDENTIFICAÇÃO, MATERIAL PVC 2MM, COMPRIMENTO 24 CM, APLICAÇÃO IDENTIFICAÇÃO DE LIXO, LARGURA 18 CM, FIXAÇÃO ORIFICIOS DE FIXAÇÃO E DE FACIL INSTALAÇÃO, CARACTERÍSTICAS ADICIONAIS 1 DESCRIÇÃO""LIXO ORGÂNICO""";18/10/2023;17/10/2024;160224 - PQ R MNT/5;15.00000;23.439.563/0001-86 - CRTCOM IMPRESSAO DIGITAL E SOLUCOES VISUAIS LTDA;6.50;15.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525681/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;11;486038 - CONJUNTO TÁTICO-OPERACIONAL;CONJUNTO TÁTICO-OPERACIONAL, TIPO KIT MITIGAÇÃO AMBIENTAL, COMPONENTES BOMBONA 50 LITROS, 30 MANTAS, 5 TRAVESSEIROS, 5 C O, CARACTERÍSTICAS ADICIONAIS 1 SACO DE 3 KG DE TURFA, 5 SACOS DE 50 LITROS, PADRÃO DE PROTEÇÃO REMEDIAÇÃO EM CASOS DE DERRAMAMENTOS AMBIENTAIS, OUTROS COMPONENTES 1 ÓCULOS DE SEGURANÇA, 1 PAR DE LUVAS, 1 PÁ ANTI- F;18/10/2023;17/10/2024;160224 - PQ R MNT/5;6.00000;46.842.458/0001-99 - BCR SOLUCOES INTEGRADAS LTDA;1195.72;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525682/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Pregão | 00005/2023;12;483845 - CONJUNTO TÁTICO-OPERACIONAL;CONJUNTO TÁTICO-OPERACIONAL, TIPO KIT MITIGAÇÃO AMBIENTAL, COMPONENTES 20 MANTAS, 03 CORDÕES, 04 TRAVESSEIROS (PARA ABSO R, CARACTERÍSTICAS ADICIONAIS 1 CAIXA ORGANIZADORA DE 30 LITROS, PADRÃO DE PROTEÇÃO REMEDIAÇÃO EM CASOS DE DERRAMAMENTOS AMBIENTAIS, OUTROS COMPONENTES 3 SACOS POLIETILENO, 1 LUVA, 1 ÓCULOS DE PROTEÇÃO;18/10/2023;17/10/2024;160224 - PQ R MNT/5;2.00000;38.425.816/0001-30 - PROMIX COMERCIO E SERVICOS LTDA;480.15;0.00000;https://contratos.sistema.gov.br/transparencia/compras/456602/itens/4525683/show;Pregão;00005;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de lixeiras tipo contêiner, placas sinalizadoras e kits de emergência ambiental.;Unidade
Dispensa | 00039/2023;1;2453 - MANUTENÇÃO DE MÁQUINAS , PORTÁTEIS , OPERATRIZES;Serviço de manutenção e recuperação de 2 (dois) gabinetes de jateamento manual modelo CMV GS9075X, com troca obrigatória dos seguintes componentes: CONJUNTO PEDAL DE ACIONAMENTO GSX. REF: 2942 (DUAS), VÁLVULA DE ACIONAMENTO DO PEDAL.REF: 3705 (DUAS), ABRAÇADEIRA 13X19 ZA. REF: 1003 (DUAS), BORRACHA DE VEDAÇÃO, REF: 3713 (QUATRO), VEDANTE DO QUADRO DA LUMINÁRIA. REF: 3717 (DUAS), VEDANTE DO QUADRO DA LUMINÁRIA. REF: 3717 (DUAS), FILTRO DE ADMISSÃO DE AR. REF: 5698 (DUAS), FILTRO DE COLETOR DE PÓ. REF: 4133 (4624) (DUAS), LUVA COM LONA ACOPLADA BOCAL 305 MM DIREITA. REF: 1911 / S3741 (DUAS), LUVA COM LONA ACOPLADA BOCAL 305 MM DIREITA REF: 1910/S3741 (DUAS), ABRAÇADEIRA 191X210 ZA PARA LUVA GS. REF: 1006 / A5147 + A5148 (QUATRO), VEDANTE INFERIOR DO VISOR. REF: 7822 (DUAS), VISOR EM POLICARBONATO GS. REF. 3611 (DUAS), BICO INJETOR 3,2. REF: A7554. OBs: MÃO DE OBRA REFERENTE À INSTALAÇÃO DE PEÇAS, LIMPEZA E AJUSTES DE COMPONENTES E TESTE FINAL INCLUSOS. As peças a serem aplicadas no referido serviço deverão ser originais do fabricante CMV Construções Mecânicas Ltda.;-;-;160224 - PQ R MNT/5;1.00000;48.082.965/0001-05 - J.A.S. GERNISKI LTDA.;23950.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/447771/itens/4446177/show;Dispensa;00039;2023;160224;;
Dispensa | 00040/2023;1;378971 - HIPOCLORITO DE SÓDIO;HIPOCLORITO DE SÓDIO, ASPECTO FÍSICO LÍQUIDO AMARELO ESVERDEADO, CONCENTRAÇÃOTEOR MÍNIMO DE 12 % DE CLORO ATIVO, CARACTERÍSTICAS ADICIONAIS ESTABILIZADO;-;-;160224 - PQ R MNT/5;720.00000;51.485.752/0001-20 - 51.485.752 JOSE RIBEIRO AMORIM;6.65;0.00000;https://contratos.sistema.gov.br/transparencia/compras/447477/itens/4443596/show;Dispensa;00040;2023;160224;;
Dispensa | 00038/2023;1;16675 - INSTALAÇÃO / MANUTENÇÃO - CERCA / ALAMBRADO / TELA;Instalação de 194 metros de cerca, utilizando Tela Alambrado F14M75/80 Galv. fio 14 (Altura da tela 1,8m), esticadas com 3 fios de Arame Liso Galv. BWG 12 (total 582 m), amarradas com Arame Galv BWG 16 - (total 2Kg), sendo o PRIMEIROTRECHO fixada em Palanque curvo 2,8 m 4 ferros 9x8cm dispostos a cada 2,5 m (total 72), com um reforço a cada 25 metros em de Palanque curvo 2,3 m 3 ferros9x8 cm ( 2 curvos)(total 20), com a fixação de Concertina simples 300mm (162m), na parte superior da cerca, utilizando haste galvanizada 45 cm e Arame LisoGalv. BWG 12, 2 fios para esticar  a concertina ( total 324 m) e o SEGUNDO TRECHO fixada em Palanque reto 2,5 m 4 ferros 9x8cm dispostos a cada 2,5 m (total 15), com um reforço a cada 25 metros em de Palanque curvo 2,3 m 3 ferros 9x8cm (2 curvos) (total 4).;-;-;160224 - PQ R MNT/5;1.00000;34.383.480/0001-39 - FENIX SYSTEMS IX COMERCIO DE INFORMATICA LTDA;21399.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/436858/itens/4350988/show;Dispensa;00038;2023;160224;;
Pregão | 00004/2023;3;605622 - TINTA AUTOMOTIVA;TINTA AUTOMOTIVA, COMPOSIÇÃO A BASE DE POLIURETANO, COR BRANCA, CARACTERÍSTICAS ADICIONAIS COM CATALISADOR PARA POLIURETANO;22/08/2023;22/08/2024;160224 - PQ R MNT/5;50.00000;08.403.769/0001-62 - AEROQUALITY COMERCIO DE PRODUTOS E SERVICOS LTDA;210.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/432219/itens/4321243/show;Pregão;00004;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Galão 3,60 L
Pregão | 00004/2023;4;361380 - TINTA INDUSTRIAL;TINTA INDUSTRIAL, TIPO SEGMENTO AEROESPACIAL, APRESENTAÇÃO BICOMPONENTE, APLICAÇÃO AERONAVES, CARACTERÍSTICAS ADICIONAIS STANDARD 59D, VALIDADE MÍNIMO 1 ANO, COR VERDE, TIPO ACABAMENTO FOSCO, NORMAS TÉCNICAS MIL- PRF-85285D, COMPOSIÇÃO RESINA POLIURETANO;22/08/2023;22/08/2024;160224 - PQ R MNT/5;50.00000;08.403.769/0001-62 - AEROQUALITY COMERCIO DE PRODUTOS E SERVICOS LTDA;283.50;0.00000;https://contratos.sistema.gov.br/transparencia/compras/432219/itens/4321244/show;Pregão;00004;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Galão 3,60 L
Pregão | 00004/2023;5;605623 - DILUENTE TINTA;DILUENTE TINTA, COMPOSIÇÃO XILENO, ACETATO DE SEC-BUTILA, ACETATO DE ETIGLI, ASPECTO FÍSICO LÍQUIDO, COR INCOLOR, CARACTERÍSTICAS ADICIONAIS LATA 900 ML;22/08/2023;22/08/2024;160224 - PQ R MNT/5;87.00000;08.403.769/0001-62 - AEROQUALITY COMERCIO DE PRODUTOS E SERVICOS LTDA;85.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/432219/itens/4321245/show;Pregão;00004;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Lata 5,00 L
Pregão | 00004/2023;6;458139 - PEÇA P/ PRÓTESE;PEÇA P/ PRÓTESE, TIPO CAPA COSMÉTICA P/ PÉ DE RESPOSTA DINÂMICA, MATERIAL POLÍMERO;22/08/2023;22/08/2024;160224 - PQ R MNT/5;20.00000;50.915.513/0001-09 - ALBACH E CHAVES ASSOCIADOS LTDA;825.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/432219/itens/4321246/show;Pregão;00004;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00004/2023;7;605544 - TINTA LACA;TINTA LACA, COMPONENTES TINT A POLIURETANO MAIS CATALISADOR, COR VERDE FLORESTA FOSCO, APLICAÇÃO PINTURA AUTOMOTIVA;22/08/2023;22/08/2024;160224 - PQ R MNT/5;225.00000;60.621.141/0004-04 - PAUMAR S.A - INDUSTRIA E COMERCIO;295.00;0.00142;https://contratos.sistema.gov.br/transparencia/compras/432219/itens/4321247/show;Pregão;00004;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Galão 3,60 L
Dispensa | 00037/2023;1;15431 - CURSO PROFISSIONALIZANTE;Curso Profissionalizante;-;-;160224 - PQ R MNT/5;30.00000;73.471.963/0016-23 - SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;300.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/430331/itens/4303445/show;Dispensa;00037;2023;160224;;
Dispensa | 00035/2023;1;5878 - MANUTENÇÃO DE VEÍCULOS PESADOS - PARTE MECÂNICA;Serviço de recuperação de motor da viatura ONIBUS VOLKSWAGEM MASCARELLO VTE EB 3411281874, com a troca obrigatória de seis unidades injetoras (Código: 0.445120140), um virabrequim (Código:3965006), uma bomba de alta pressão (Código:2T2.130.105).;-;-;160224 - PQ R MNT/5;1.00000;72.556.871/0001-05 - SOLA & GIRALDI LTDA;24800.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/420755/itens/4223964/show;Dispensa;00035;2023;160224;;
Dispensa | 00036/2023;1;4871 - MANUTENÇÃO DE SUBESTAÇÕES DE ENERGIA ELÉTRICA ATÉ 69KV;Adequação de cabine de subestação de média tensão do parque regional de manutenção 5.;-;-;160224 - PQ R MNT/5;1.00000;36.126.073/0001-71 - 777 ENERGIA LTDA;37250.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/420699/itens/4223707/show;Dispensa;00036;2023;160224;;
Pregão | 00003/2023;1;233469 - ÓCULOS DE PROTEÇÃO INDIVIDUAL;ÓCULOS DE PROTEÇÃO INDIVIDUAL, MATERIAL ARMAÇÃO POLICARBONATO, MATERIAL LENTE POLICARBONATO, TIPO LENTE ANTIEMBASSANTE E ANTICHAMA, MODELO LENTES ACOPLÁVEIS AO ROSTO, CARACTERÍSTICAS ADICIONAIS COM CORDÃO ELÁSTICO PARA FIXAÇÃO NA CABEÇA;27/09/2023;27/09/2024;160224 - PQ R MNT/5;170.00000;14.553.228/0001-13 - INFRAEASY SOLUCOES LTDA;33.65;35.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461671/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;2;234328 - ÓCULOS DE PROTEÇÃO INDIVIDUAL;ÓCULOS DE PROTEÇÃO INDIVIDUAL, MATERIAL ARMAÇÃO POLICARBONATO, MATERIAL LENTE POLICARBONATO, TIPO LENTE ANTI-EMBAÇANTE, INFRADURA, EXTRA ANTI-RISCO, MODELO LENTES SOBREPOSIÇÃO (P/SER USADO SOBRE ÓCULOS GRADUADOS);27/09/2023;27/09/2024;160224 - PQ R MNT/5;60.00000;14.553.228/0001-13 - INFRAEASY SOLUCOES LTDA;4.00;5.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461672/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;3;283799 - ÓCULOS PROTEÇÃO;ÓCULOS PROTEÇÃO, MATERIAL ARMAÇÃO VINIL, TIPO PROTEÇÃO TOTAL, MATERIAL PROTEÇÃO PLÁSTICO INCOLOR, TIPO LENTE POLICARBONATO RESISTENTE, ANTI- EMBAÇANTE, COR LENTE INCOLOR, APLICAÇÃO PROTEÇÃO DOS OLHOS, CONTRA POEIRA E RESÍDUOS DO A R, CARACTERÍSTICAS ADICIONAIS AMPLA VISÃO EM VINIL, VÁLVULA ANTI EMBAÇANTE, TIR A;27/09/2023;27/09/2024;160224 - PQ R MNT/5;100.00000;14.553.228/0001-13 - INFRAEASY SOLUCOES LTDA;9.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461673/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;4;220524 - PROTETOR FACIAL;PROTETOR FACIAL, MATERIAL ACRÍLICO, COR INCOLOR, COMPRIMENTO 200 MM, MATERIAL COROA PLÁSTICO, CARACTERÍSTICAS ADICIONAIS COROA AJUSTÁVEL E ARTICULADA;27/09/2023;27/09/2024;160224 - PQ R MNT/5;60.00000;14.984.352/0001-33 - EPINET INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO;15.50;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461674/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;5;234466 - BOTA SEGURANÇA;BOTA SEGURANÇA, MATERIAL PVC- CLORETO DE POLIVINILA, MATERIAL SOLA BORRACHA ANTIDERRAPANTE, COR BRANCA, TAMANHO 42, TIPO CANO LONGO, TIPO USO SERVIÇOS GERAIS;27/09/2023;27/09/2024;160224 - PQ R MNT/5;120.00000;18.274.923/0001-05 - MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA;38.36;64.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461675/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
Pregão | 00003/2023;6;318409 - LUVA PVC;LUVA PVC, TAMANHO 70 CM, CARACTERÍSTICAS ADICIONAIS FORRO DE ALGODÃO, PALMA E DORSO ÁSPEROS E COM CA/, COR VERDE, TIPO USO MANUSEIO DE ÁCIDOS, ALCALES E DETERGENTES;27/09/2023;27/09/2024;160224 - PQ R MNT/5;100.00000;43.219.256/0001-05 - LIFE CLEAN COMERCIO DE EQUIPAMENTOS LTDA;40.00;100.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461676/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
Pregão | 00003/2023;7;355666 - LUVA SEGURANÇA;LUVA SEGURANÇA, MATERIAL RASPA DE COURO AO CROMO, TAMANHO ÚNICO, APLICAÇÃO PROTEÇÃO INDIVIDUAL, CARACTERÍSTICAS ADICIONAIS REFORÇO ENTRE POLEGAR E INDICADOR, TIPO CANO, MODELO PUNHO MÉDIO, COR NATURAL;27/09/2023;27/09/2024;160224 - PQ R MNT/5;100.00000;14.984.352/0001-33 - EPINET INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO;9.10;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461677/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
Pregão | 00003/2023;8;375711 - LUVA SEGURANÇA;LUVA SEGURANÇA, MATERIAL 100% BORRACHA NITRÍLICA, TAMANHO M, APLICAÇÃO EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL (E.P.I.), FORMA ANATÔMICA, MODELO BAINHA PROTEÇÃO PUNHO, SEM TALCO OU AMIDO, COR AZUL, TIPO DESCARTÁVEL;27/09/2023;27/09/2024;160224 - PQ R MNT/5;100.00000;26.950.671/0001-07 - LICERI COMERCIO DE PRODUTOS EM GERAL LTDA;6.50;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461678/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
